,Solver,Instance,Result,Real time,CPU time,SolvingTime_total,WaitingTime_total
17138,DPS-MCOMSPS,instances/sc2020/sted1_0x0_n438-636,sat,1380.7,85311.4,87581.028972,2309.699718
17139,DPS-MCOMSPS,instances/sc2020/harder-php-025-024.sat05-1191.reshuffled-07,-,5001.0,280431.3,319994.701244,37390.751732
17140,DPS-MCOMSPS,instances/sc2020/preimage_80r_495m_160h_seed_379,sat,1372.1,82083.7,87224.800449,5138.747804
17141,DPS-MCOMSPS,instances/sc2020/newpol6-7,unsat,916.5,50450.9,58059.710318,7589.900435
17142,DPS-MCOMSPS,instances/sc2020/combined-crypto1-wff-seed-110-wffvars-500-cryptocplx-31-overlap-2,-,5001.0,290382.0,319972.8971,28930.885969
17143,DPS-MCOMSPS,instances/sc2020/bv-term-small-rw_1220.smt2,-,5001.0,238099.6,319993.963053,81287.141788
17144,DPS-MCOMSPS,instances/sc2020/preimage_80r_491m_160h_seed_407,sat,368.0,21903.4,22949.088036,1071.615524
17145,DPS-MCOMSPS,instances/sc2020/w16-6a,unsat,4782.3,297388.7,305544.416004,7890.316476
17146,DPS-MCOMSPS,instances/sc2020/size_4_5_5_i003_w31_r9,unsat,1528.7,93514.1,97592.567711,3984.560159
17147,DPS-MCOMSPS,instances/sc2020/170223547,-,5001.0,291040.4,320003.647677,28276.594939
17148,DPS-MCOMSPS,instances/sc2020/4g_6color_180_100_02,-,5001.0,21937.4,24243.370994,3125.126056
17149,DPS-MCOMSPS,instances/sc2020/bv-term-small-rw_848.smt2,-,5001.0,252138.9,319987.180566,67229.762086
17150,DPS-MCOMSPS,instances/sc2020/4g_5color_168_100_02,-,5001.0,31252.4,34174.657799,3779.273036
17151,DPS-MCOMSPS,instances/sc2020/rbsat-v760c43649g8,sat,147.4,9213.2,9255.887744,42.718667
17152,DPS-MCOMSPS,instances/sc2020/preimage_80r_491m_160h_seed_71,sat,4268.3,244103.9,272601.787864,28252.841275
17153,DPS-MCOMSPS,instances/sc2020/ps_200_317_70,unsat,123.0,6137.9,6337.458622,431.369414
17154,DPS-MCOMSPS,instances/sc2020/battleship-24-47-sat,-,5001.0,265824.6,319985.373392,48694.157087
17155,DPS-MCOMSPS,instances/sc2020/fermat-907547022132073,sat,251.3,15679.9,15778.619261,95.748947
17156,DPS-MCOMSPS,instances/sc2020/53-129696,sat,153.0,8647.3,9252.273121,583.408707
17157,DPS-MCOMSPS,instances/sc2020/rbcl_xits_08_UNSAT,unsat,372.4,23179.6,23545.859585,363.827444
17158,DPS-MCOMSPS,instances/sc2020/filter_iir_true-unreach-call.c,unsat,444.1,25918.2,26654.74729,1035.502981
17159,DPS-MCOMSPS,instances/sc2020/baseballcover13with25,sat,384.8,19762.6,21150.23596,1867.14214
17160,DPS-MCOMSPS,instances/sc2020/vlsat2_16676_1598591.dimacs,sat,16.9,377.7,229.798768,3.477852
17161,DPS-MCOMSPS,instances/sc2020/b2005-p5-14x14c17h9-Ser3-0,-,5001.0,76887.1,79429.408382,3088.006989
17162,DPS-MCOMSPS,instances/sc2020/58-134003,sat,363.8,21666.7,22775.100687,1067.302725
17163,DPS-MCOMSPS,instances/sc2020/53-131674,sat,175.9,9899.7,10736.74141,790.275547
17164,DPS-MCOMSPS,instances/sc2020/abw-K-dwt__234.mtx-w54,-,5001.0,263212.2,319917.557573,56203.342744
17165,DPS-MCOMSPS,instances/sc2020/Kakuro-easy-125-ext.xml.hg_4,unsat,2449.6,60709.0,60983.77102,1532.881081
17166,DPS-MCOMSPS,instances/sc2020/vlsat2_34161_4607712.dimacs,sat,668.2,27932.4,40849.21324,12502.325401
17167,DPS-MCOMSPS,instances/sc2020/full-bf-ga-7-ce,sat,4992.8,264272.3,319019.238731,54002.976894
17168,DPS-MCOMSPS,instances/sc2020/preimage_80r_490m_160h_seed_6,-,5001.0,290069.6,319933.141948,29589.645065
17169,DPS-MCOMSPS,instances/sc2020/49-133045,sat,219.4,12858.9,13521.163824,668.46354
17170,DPS-MCOMSPS,instances/sc2020/newpol7-6,unsat,245.3,14654.3,15136.118627,528.360551
17171,DPS-MCOMSPS,instances/sc2020/6g_5color_166_100_01,sat,4738.3,16973.0,17684.890384,1582.042878
17172,DPS-MCOMSPS,instances/sc2020/170225812,-,5001.0,289361.0,320007.179907,29914.40468
17173,DPS-MCOMSPS,instances/sc2020/preimage_80r_491m_160h_seed_7,sat,1504.8,88438.7,95750.639944,7287.286741
17174,DPS-MCOMSPS,instances/sc2020/g2-T85.2.1,unsat,3005.0,115472.2,129931.403856,15787.409661
17175,DPS-MCOMSPS,instances/sc2020/abw-N-bcsstk07.mtx-w44,unsat,757.2,36426.0,44406.95474,8847.188934
17176,DPS-MCOMSPS,instances/sc2020/lang23.CP3-cnfmiter.gz,-,5001.0,219691.5,319871.513155,95068.301839
17177,DPS-MCOMSPS,instances/sc2020/ps_300_314_20,sat,264.4,13788.0,15387.825622,1949.319801
17178,DPS-MCOMSPS,instances/sc2020/59-129706,sat,245.7,14491.6,15212.728118,732.721629
17179,DPS-MCOMSPS,instances/sc2020/170058143,sat,2594.1,152329.9,165801.089581,13111.819234
17180,DPS-MCOMSPS,instances/sc2020/ssp-0.046166496845693274,sat,2888.0,170468.2,184307.173028,13744.036053
17181,DPS-MCOMSPS,instances/sc2020/Steiner-15-7-bce,unsat,0.2,0.5,0.364101,0.0
17182,DPS-MCOMSPS,instances/sc2020/sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness,sat,523.8,4919.1,1901.058474,237.097586
17183,DPS-MCOMSPS,instances/sc2020/problem_19.smt2,unsat,348.3,21437.8,22000.213725,559.851608
17184,DPS-MCOMSPS,instances/sc2020/ps_200_301_70,unsat,118.3,6052.7,6167.357,331.495175
17185,DPS-MCOMSPS,instances/sc2020/bivium-40-200-0s0-0x92fc13b11169afbb2ef11a684d9fe9a19e743cd6aa5ce23fb5-19,unsat,595.7,33481.2,37800.597097,4227.325367
17186,DPS-MCOMSPS,instances/sc2020/Kakuro-easy-154-ext.xml.hg_4,unsat,1926.4,58565.7,58670.737914,1327.057362
17187,DPS-MCOMSPS,instances/sc2020/3bitadd_32.CP3-cnfmiter.gz,unsat,179.9,6929.5,10995.08643,4083.379943
17188,DPS-MCOMSPS,instances/sc2020/Steiner-729-112-bce,-,5001.0,254437.6,319883.461595,65301.133176
17189,DPS-MCOMSPS,instances/sc2020/lang28.CP3-cnfmiter.gz,-,5001.0,195003.9,319809.92852,122381.956792
17190,DPS-MCOMSPS,instances/sc2020/Steiner-405-71-bce,-,5001.0,263809.5,319929.50107,55928.785579
17191,DPS-MCOMSPS,instances/sc2020/fclqcolor-20-15-12.CP3-cnfmiter.gz,unsat,71.7,2117.1,4321.415558,2229.673903
17192,DPS-MCOMSPS,instances/sc2020/vlsat2_30195_3855554.dimacs,-,5001.0,214366.7,318965.386644,96379.918108
17193,DPS-MCOMSPS,instances/sc2020/170153306,sat,4291.9,251029.9,274323.763836,22708.78579
17194,DPS-MCOMSPS,instances/sc2020/Steiner-243-45-bce,sat,1601.6,89711.3,101881.41767,12126.958043
17195,DPS-MCOMSPS,instances/sc2020/battleship-27-54-sat,-,5001.0,248767.4,319981.097708,61379.492637
17196,DPS-MCOMSPS,instances/sc2020/DLTM_twitter799_70_13,sat,39.0,2262.5,2254.936391,0.044489
17197,DPS-MCOMSPS,instances/sc2020/ctl_4291_567_11_unsat,unsat,1212.2,75157.6,77017.202611,1853.885899
17198,DPS-MCOMSPS,instances/sc2020/TT7F-34-24E,-,5001.0,304355.7,318877.204527,12543.948328
17199,DPS-MCOMSPS,instances/sc2020/abw-X-can__715.mtx-w103,-,5001.0,85191.1,198005.878188,113844.990934
17200,DPS-MCOMSPS,instances/sc2020/preimage_80r_491m_160h_seed_391,sat,1623.2,93646.3,103243.280641,9548.429043
17201,DPS-MCOMSPS,instances/sc2020/gto_p50c314,-,5001.0,304605.9,319996.633613,15025.204941
17202,DPS-MCOMSPS,instances/sc2020/schur-triples-7-90,sat,1036.7,63527.4,65088.896752,1574.87583
17203,DPS-MCOMSPS,instances/sc2020/abw-R-dwt__503.mtx-w64,-,5001.0,233977.4,316332.613763,83137.092347
17204,DPS-MCOMSPS,instances/sc2020/combined-crypto1-wff-seed-102-wffvars-500-cryptocplx-31-overlap-2,sat,4475.9,259576.7,286096.577925,25892.677361
17205,DPS-MCOMSPS,instances/sc2020/Steiner-729-113-bce,-,5001.0,267262.6,319883.511324,52540.110659
17206,DPS-MCOMSPS,instances/sc2020/size_5_5_5_i019_r12,sat,878.7,51752.3,55896.226235,4066.642508
17207,DPS-MCOMSPS,instances/sc2020/TT7F-34-26,-,5001.0,303189.6,319254.270631,14391.306741
17208,DPS-MCOMSPS,instances/sc2020/6g_5color_170_020_04,sat,606.2,36817.7,38319.183437,1464.007907
17209,DPS-MCOMSPS,instances/sc2020/rbsat-v2400c266431gyes6,-,5001.0,297214.9,319836.673042,19272.667772
17210,DPS-MCOMSPS,instances/sc2020/full-bf-ga-6-ce,unsat,2501.3,144415.8,159572.283975,14900.51208
17211,DPS-MCOMSPS,instances/sc2020/mp1-9_49,sat,33.5,2017.7,2011.875597,3.463498
17212,DPS-MCOMSPS,instances/sc2020/iffyInterleavedModMult-8.smt2,unsat,3956.2,230591.9,252687.057077,21694.965681
17213,DPS-MCOMSPS,instances/sc2020/6g_5color_170_030_04,-,5001.0,289069.0,319689.407846,29779.714893
17214,DPS-MCOMSPS,instances/sc2020/combined-crypto1-wff-seed-101-wffvars-500-cryptocplx-31-overlap-2,sat,2221.0,131066.1,141852.817327,10531.055575
17215,DPS-MCOMSPS,instances/sc2020/TT7F-34-24C,-,5001.0,302955.6,318876.469159,13944.902604
17216,DPS-MCOMSPS,instances/sc2020/abw-Q-494_bus.mtx-w242,-,5001.0,263775.9,319275.809634,55582.089959
17217,DPS-MCOMSPS,instances/sc2020/hid-uns-enc-6-1-0-0-0-0-3251,unsat,223.3,13891.0,13978.649408,81.937389
17218,DPS-MCOMSPS,instances/sc2020/170105432,-,5001.0,291177.9,320003.852955,28110.243727
17219,DPS-MCOMSPS,instances/sc2020/ps_200_323_70,unsat,138.7,7429.8,7400.067262,209.731762
17220,DPS-MCOMSPS,instances/sc2020/6g_6color_366_040_04,-,5001.0,273460.0,318160.660997,43485.532858
17221,DPS-MCOMSPS,instances/sc2020/ACG-15-10p1,sat,371.7,19168.7,21531.61259,2599.635582
17222,DPS-MCOMSPS,instances/sc2020/newpol6-8,-,5001.0,241174.7,319738.703084,78073.178354
17223,DPS-MCOMSPS,instances/sc2020/SocialGolfers-6-6-6-cp_c18,-,5001.0,286886.3,319940.248387,32081.409156
17224,DPS-MCOMSPS,instances/sc2020/schup-l2s-bc56s-1-k391,unsat,723.9,39558.0,44674.750891,5355.18195
17225,DPS-MCOMSPS,instances/sc2020/22930-0601-11.smt2,-,5001.0,304891.6,319993.490772,14714.520941
17226,DPS-MCOMSPS,instances/sc2020/hid-uns-enc-6-1-0-0-0-0-26462,unsat,292.4,18177.4,18333.389398,148.775922
17227,DPS-MCOMSPS,instances/sc2020/abw-V-nos6.mtx-w220,-,5001.0,127594.3,315972.432318,189260.659304
17228,DPS-MCOMSPS,instances/sc2020/Timetable_C_241_E_45_Cl_16_S_14,-,5001.0,259877.3,319749.203116,59660.40623
17229,DPS-MCOMSPS,instances/sc2020/simon03:sat02bis:k2fix_gr_2pinvar_w8.used-as.sat04-349,unsat,14.3,318.4,260.184775,0.004733
17230,DPS-MCOMSPS,instances/sc2020/uum12.smt2,-,5001.0,291961.3,319993.396286,27240.39916
17231,DPS-MCOMSPS,instances/sc2020/mp1-blockpuzzle_5x10_s7_free4,unsat,108.2,6464.5,6598.19806,139.668015
17232,DPS-MCOMSPS,instances/sc2020/ctl_4291_567_6_unsat_pre,unsat,2359.9,146149.1,150509.279436,4331.846238
17233,DPS-MCOMSPS,instances/sc2020/vlsat2_57038_10572502.dimacs,-,5001.0,121574.6,247982.230788,125860.854126
17234,DPS-MCOMSPS,instances/sc2020/DLTM_twitter249_74_11,unsat,2303.8,136356.2,146874.382667,10491.027024
17235,DPS-MCOMSPS,instances/sc2020/atco_enc2_opt2_05_9-sc2014,sat,240.6,14012.7,14702.176504,721.367318
17236,DPS-MCOMSPS,instances/sc2020/Kakuro-easy-157-ext.xml.hg_4,unsat,1285.7,37741.4,36901.864203,401.125209
17237,DPS-MCOMSPS,instances/sc2020/mrpp_8x8#16_12,sat,24.4,1227.6,1219.968603,0.069582
17238,DPS-MCOMSPS,instances/sc2020/Timetable_C_226_E_34_Cl_15_S_12,-,5001.0,258040.3,319828.579555,61485.927466
17239,DPS-MCOMSPS,instances/sc2020/g2-hwmcc15deep-6s33-k34,unsat,651.2,40759.3,41232.829208,474.279245
17240,DPS-MCOMSPS,instances/sc2020/ls15-normalized.CP3-cnfmiter.gz,unsat,178.3,5975.7,11204.699425,5217.077823
17241,DPS-MCOMSPS,instances/sc2020/w19-49.0,unsat,385.9,23170.4,23582.475932,517.228101
17242,DPS-MCOMSPS,instances/sc2020/ssAES_4-4-8_round_7-10_faultAt_8_fault_injections_2_seed_1579630418,sat,899.1,43005.6,56797.412568,13783.144778
17243,DPS-MCOMSPS,instances/sc2020/170104584,-,5001.0,287835.4,320007.517583,31354.743278
17244,DPS-MCOMSPS,instances/sc2020/combined-crypto1-wff-seed-133-wffvars-500-cryptocplx-31-overlap-2,-,5001.0,289996.1,319975.866226,29278.830939
17245,DPS-MCOMSPS,instances/sc2020/6g_6color_366_050_04,sat,4117.0,221902.9,254855.542288,32306.973377
17246,DPS-MCOMSPS,instances/sc2020/bivium-39-200-0s0-0x5fa955de2b4f64d00226837d226c955de4566ce95f660180d7-30,unsat,1060.6,56773.3,67368.994634,10385.201344
17247,DPS-MCOMSPS,instances/sc2020/grain-53-80-0s0-seed-125-4-init-35,unsat,193.4,11174.3,12165.538284,967.642414
17248,DPS-MCOMSPS,instances/sc2020/bv-term-small-rw_1159.smt2,-,5001.0,258625.0,319982.696406,60731.172269
17249,DPS-MCOMSPS,instances/sc2020/170225515,sat,2199.5,129097.5,140459.592478,11043.752831
17250,DPS-MCOMSPS,instances/sc2020/preimage_80r_492m_160h_seed_136,-,5001.0,291389.0,319936.623279,28288.098434
17251,DPS-MCOMSPS,instances/sc2020/ex051_9-sc2018,-,5001.0,298287.2,319687.132125,21219.387007
17252,DPS-MCOMSPS,instances/sc2020/full-bg-gb-6-ce,unsat,4359.1,250111.6,278441.846712,27879.314713
17253,DPS-MCOMSPS,instances/sc2020/TT7F-33-24E,-,5001.0,305239.8,319138.186212,12054.546611
17254,DPS-MCOMSPS,instances/sc2020/170222843,-,5001.0,293799.3,320004.264284,25605.042898
17255,DPS-MCOMSPS,instances/sc2020/mulhs16.smt2,-,5001.0,282014.1,319993.422091,37384.201362
17256,DPS-MCOMSPS,instances/sc2020/tseitingrid7x165_shuffled,-,5001.0,274055.3,319991.391858,42297.628301
17257,DPS-MCOMSPS,instances/sc2020/sv-comp19_prop-reachsafety.newton_2_2_true-unreach-call_true-termination.i-witness,unsat,130.9,7494.7,7500.793935,84.934563
17258,DPS-MCOMSPS,instances/sc2020/TT7F-33-26,-,5001.0,305170.7,319415.208096,13013.614825
17259,DPS-MCOMSPS,instances/sc2020/DLTM_twitter690_74_16,sat,43.9,2290.4,2278.327254,0.025846
17260,DPS-MCOMSPS,instances/sc2020/baseballcover12with24_and2positions,unknown error (134),70.5,1157.6,,
17261,DPS-MCOMSPS,instances/sc2020/DLTM_twitter304_77_11,unsat,618.8,37265.2,39113.426699,1851.463121
17262,DPS-MCOMSPS,instances/sc2020/abw-K-dwt__234.mtx-w51,-,5001.0,240652.3,319928.784751,78822.361028
17263,DPS-MCOMSPS,instances/sc2020/TT7F-33-25,-,5001.0,304701.8,319243.97179,13120.703241
17264,DPS-MCOMSPS,instances/sc2020/beempgsol5b1,unsat,166.2,9986.6,10296.309939,320.618912
17265,DPS-MCOMSPS,instances/sc2020/velev-pipe-uns-1.0-9,unsat,82.0,4028.9,4052.417929,209.300948
17266,DPS-MCOMSPS,instances/sc2020/Steiner-45-16-bce,unsat,16.9,908.2,910.06434,0.163333
17267,DPS-MCOMSPS,instances/sc2020/dislog_a19_x19_n29,-,5001.0,307091.3,319927.138424,12605.158881
17268,DPS-MCOMSPS,instances/sc2020/4g_6color_182_100_02,-,5001.0,22086.2,24233.17148,2978.117234
17269,DPS-MCOMSPS,instances/sc2020/b2005-p1-12x12c10h7-Ser8-0,-,5001.0,262138.5,273725.843007,11419.617009
17270,DPS-MCOMSPS,instances/sc2020/schur-triples-7-60,sat,276.4,16855.0,17069.622619,251.81804
17271,DPS-MCOMSPS,instances/sc2020/hcp_CP16_16,sat,1415.0,66961.1,88698.616083,21776.166983
17272,DPS-MCOMSPS,instances/sc2020/size_5_5_5_i131_r12,sat,3333.5,185672.7,212987.386307,26779.431925
17273,DPS-MCOMSPS,instances/sc2020/unsat-set-a-clqcolor-16-10-11.sat05-1253.reshuffled-07,-,5001.0,289978.2,319981.950554,29315.330988
17274,DPS-MCOMSPS,instances/sc2020/Timetable_C_181_E_34_Cl_12_S_10,-,5001.0,256405.1,319883.145469,62905.778845
17275,DPS-MCOMSPS,instances/sc2020/170059722,sat,3866.2,225500.2,247202.235766,21170.72216
17276,DPS-MCOMSPS,instances/sc2020/abw-K-dwt__234.mtx-w55,unsat,585.0,34809.2,36922.903992,2121.14356
17277,DPS-MCOMSPS,instances/sc2020/w16-5,unsat,3862.5,241090.8,246749.967246,5497.458165
17278,DPS-MCOMSPS,instances/sc2020/mm-2x3-8-8-sb.1.sat05-475.reshuffled-07,unsat,319.6,19488.2,20039.163023,540.969561
17279,DPS-MCOMSPS,instances/sc2020/4g_6color_366_060_06,sat,149.7,6967.7,6696.689968,315.552421
17280,DPS-MCOMSPS,instances/sc2020/crafted_n10_d6_c3_num18,-,5001.0,290441.0,318905.441494,25597.006916
17281,DPS-MCOMSPS,instances/sc2020/Kakuro-easy-149-ext.xml.hg_4,unsat,2474.6,61485.8,61731.433635,1504.219765
17282,DPS-MCOMSPS,instances/sc2020/w19-5.1,unsat,456.9,27837.9,28326.971998,554.802307
17283,DPS-MCOMSPS,instances/sc2020/w19-20.1,unsat,301.7,17883.8,18138.583209,401.838621
17284,DPS-MCOMSPS,instances/sc2020/53-131220,sat,279.1,15632.1,17304.00495,1544.074446
17285,DPS-MCOMSPS,instances/sc2020/stable-300-0.1-20-98765432130020,sat,4.4,173.8,167.116398,0.012561
17286,DPS-MCOMSPS,instances/sc2020/ncc_none_3001_7_3_3_1_31_435991723,sat,4946.2,254429.3,295393.122249,42221.3248
17287,DPS-MCOMSPS,instances/sc2020/49-132779,sat,203.9,12053.5,12552.335172,509.235994
17288,DPS-MCOMSPS,instances/sc2020/b1904P1-8x8c6h7SAT,-,5001.0,308474.2,319817.519422,11134.732417
17289,DPS-MCOMSPS,instances/sc2020/size_5_5_5_i059_r12,sat,309.6,18128.3,19491.631348,1338.013708
17290,DPS-MCOMSPS,instances/sc2020/170154931,-,5001.0,291743.9,320008.33704,27539.518707
17291,DPS-MCOMSPS,instances/sc2020/newpol34-4,unsat,806.1,25709.6,29846.363536,5478.804467
17292,DPS-MCOMSPS,instances/sc2020/fermat-834855329100173267,sat,59.1,3601.1,3603.498621,8.420799
17293,DPS-MCOMSPS,instances/sc2020/size_4_5_5_i032_w31_r9,unsat,2218.9,135806.5,141691.584223,5769.481066
17294,DPS-MCOMSPS,instances/sc2020/vlsat2_35929_5082743.dimacs,-,5001.0,199581.3,318614.622793,113503.871087
17295,DPS-MCOMSPS,instances/sc2020/ncc_none_7047_6_3_3_0_0_420,-,5001.0,253622.8,317934.652337,65312.235903
17296,DPS-MCOMSPS,instances/sc2020/mp1-rubikcube312,unsat,1784.1,110144.0,113814.828326,3611.718547
17297,DPS-MCOMSPS,instances/sc2020/mrpp_8x8#24_14,sat,68.4,3861.7,3928.273979,72.905665
17298,DPS-MCOMSPS,instances/sc2020/vlsat2_32480_4362044.dimacs,-,5001.0,207582.8,318854.890525,103945.728705
17299,DPS-MCOMSPS,instances/sc2020/abw-O-impcol_d.mtx-w101,sat,2692.3,81965.0,168622.617495,86981.740182
17300,DPS-MCOMSPS,instances/sc2020/ncc_none_12477_5_3_3_1_0_435991723,-,5001.0,259248.8,318935.374691,60320.780846
17301,DPS-MCOMSPS,instances/sc2020/59-131147,sat,246.8,14358.3,15253.112648,897.435194
17302,DPS-MCOMSPS,instances/sc2020/apn-sbox6-cut4-helpbox26,-,5001.0,276812.6,319777.876881,42777.793163
17303,DPS-MCOMSPS,instances/sc2020/Steiner-135-33-bce,-,5001.0,283104.3,319987.923235,36478.880124
17304,DPS-MCOMSPS,instances/sc2020/LED_round_29-32_faultAt_29_fault_injections_5_seed_1579630418,-,5001.0,276903.1,319987.496465,42166.207021
17305,DPS-MCOMSPS,instances/sc2020/DLTM_twitter454_70_11,unsat,296.8,17958.1,18548.737427,590.537821
17306,DPS-MCOMSPS,instances/sc2020/Kakuro-easy-148-ext.xml.hg_8,sat,245.0,4564.0,3325.013157,45.253897
17307,DPS-MCOMSPS,instances/sc2020/6s153,unsat,176.7,10499.4,10887.620885,410.973355
17308,DPS-MCOMSPS,instances/sc2020/4g_6color_366_070_06,-,5001.0,280198.0,318019.549639,36069.954324
17309,DPS-MCOMSPS,instances/sc2020/rphp4_090_shuffled,unsat,1238.2,64041.0,78954.939125,14531.014074
17310,DPS-MCOMSPS,instances/sc2020/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144,unsat,204.8,12709.9,12923.859965,200.928557
17311,DPS-MCOMSPS,instances/sc2020/b2005-p2-14x14c17h9-Ser4-0,-,5001.0,82460.6,84412.314313,2480.808485
17312,DPS-MCOMSPS,instances/sc2020/fclqcolor-18-14-11.CP3-cnfmiter.gz,unsat,30.5,1213.1,1768.462324,573.58517
17313,DPS-MCOMSPS,instances/sc2020/TT7F-33-24A,-,5001.0,304337.4,319101.451622,13004.424227
17314,DPS-MCOMSPS,instances/sc2020/DLTM_twitter405_71_12,sat,244.1,15175.0,15347.736436,175.474657
17315,DPS-MCOMSPS,instances/sc2020/full-bg-gb-7-ce,-,5001.0,282485.6,319996.714649,37020.472538
17316,DPS-MCOMSPS,instances/sc2020/ps_200_305_70,unsat,131.6,7109.3,7024.146661,137.06137
17317,DPS-MCOMSPS,instances/sc2020/abw-Q-494_bus.mtx-w208,sat,3541.9,137268.5,223749.877874,86581.710772
17318,DPS-MCOMSPS,instances/sc2020/ncc_none_2_18_8_3_1_0_435991723,sat,222.2,11881.2,11449.618031,691.10795
17319,DPS-MCOMSPS,instances/sc2020/prime2209-84,sat,47.9,1736.2,1689.227072,0.003658
17320,DPS-MCOMSPS,instances/sc2020/Timetable_C_392_E_50_Cl_26_S_28,sat,215.2,10397.9,11714.52484,1555.043197
17321,DPS-MCOMSPS,instances/sc2020/Kakuro-easy-127-ext.xml.hg_6,sat,947.4,19905.9,19203.82925,607.294346
17322,DPS-MCOMSPS,instances/sc2020/cz-alt-3-7,unsat,1597.9,96047.4,101765.936224,5679.981795
17323,DPS-MCOMSPS,instances/sc2020/VanDerWaerden_2-3-32_1006,-,5001.0,295472.9,319781.515416,23047.813077
17324,DPS-MCOMSPS,instances/sc2020/ncc_none_21015_5_3_3_0_0_11,-,5001.0,246037.4,316621.119989,71806.254847
17325,DPS-MCOMSPS,instances/sc2020/Timetable_C_241_E_45_Cl_16_S_16,sat,442.6,26289.7,26501.986976,328.199386
17326,DPS-MCOMSPS,instances/sc2020/w15,unsat,969.0,60330.7,61734.505027,1375.304615
17327,DPS-MCOMSPS,instances/sc2020/ncc_none_2_17_4_3_0_0_435991723,unsat,1038.6,50243.4,63033.925156,14095.099898
17328,DPS-MCOMSPS,instances/sc2020/4g_5color_170_050_05,sat,39.3,1429.5,1177.597211,0.142296
17329,DPS-MCOMSPS,instances/sc2020/combined-crypto1-wff-seed-12-wffvars-450-cryptocplx-40-overlap-2,sat,767.0,45295.4,48783.539817,3377.161085
17330,DPS-MCOMSPS,instances/sc2020/Nb51T6-sc2018,unsat,4367.9,161891.9,217063.246805,57784.460014
17331,DPS-MCOMSPS,instances/sc2020/size_4_5_5_i031_w31_r9,unsat,1312.8,80189.6,83819.546893,3549.45805
17332,DPS-MCOMSPS,instances/sc2020/TT7F-34-25,-,5001.0,302254.2,319032.850619,14956.24234
17333,DPS-MCOMSPS,instances/sc2020/newpol4-6,unsat,148.5,9001.3,9141.271133,149.608546
17334,DPS-MCOMSPS,instances/sc2020/tseitingrid7x185_shuffled,-,5001.0,275351.2,319991.971928,40528.40194
17335,DPS-MCOMSPS,instances/sc2020/g2-T83.2.1,unsat,4182.7,163713.4,184306.274733,21931.866036
17336,DPS-MCOMSPS,instances/sc2020/sqrt_ineq_3.c,sat,43.2,2317.2,2234.835558,0.12559
17337,DPS-MCOMSPS,instances/sc2020/w19-2.0,unsat,380.6,22654.1,23493.965653,935.651983
17338,DPS-MCOMSPS,instances/sc2020/sted5_0x0-157,sat,136.9,8399.7,8453.954143,33.680138
17339,DPS-MCOMSPS,instances/sc2020/Timetable_C_241_E_34_Cl_16_S_12,-,5001.0,264861.9,319819.951822,54677.722939
17340,DPS-MCOMSPS,instances/sc2020/jkkk-one-one-10-30-unsat,unsat,106.5,6560.6,6605.015523,45.594535
17341,DPS-MCOMSPS,instances/sc2020/DLTM_twitter249_74_10,unsat,1027.1,61611.8,65257.546262,3655.856319
17342,DPS-MCOMSPS,instances/sc2020/PRESENT_round_1-32_faultAt_30_fault_injections_10_seed_1579630418,-,5001.0,297639.3,319987.586618,22095.958136
17343,DPS-MCOMSPS,instances/sc2020/vlsat2_15960_1464039.dimacs,-,5001.0,235477.1,319505.411913,74048.725231
17344,DPS-MCOMSPS,instances/sc2020/ncc_none_2_19_5_3_1_0_435991723,-,1243.5,24049.8,31706.019385,9650.040133
17345,DPS-MCOMSPS,instances/sc2020/TT7F-33-24D,-,5001.0,303830.5,319125.138157,13398.622095
17346,DPS-MCOMSPS,instances/sc2020/grain-53-80-0s0-seed-125-8-init-35,unsat,212.8,12364.3,13345.527572,953.419259
17347,DPS-MCOMSPS,instances/sc2020/velev-dlx-uns-1.0-05,unsat,542.1,31390.0,32354.377952,1443.877335
17348,DPS-MCOMSPS,instances/sc2020/Kakuro-easy-117-ext.xml.hg_5,sat,846.1,23160.4,22452.84517,554.96518
17349,DPS-MCOMSPS,instances/sc2020/size_5_5_5_i053_r12,sat,1784.4,102204.0,113838.55891,11414.965031
17350,DPS-MCOMSPS,instances/sc2020/logistics-unsat-logistics-rotate-11t5.sat05-1141.reshuffled-07,unsat,1022.5,60543.8,64831.407101,4202.957433
17351,DPS-MCOMSPS,instances/sc2020/TT7F-33-24B,-,5001.0,303370.4,319148.574729,14027.094222
17352,DPS-MCOMSPS,instances/sc2020/size_4_5_5_i035_w31_r9,unsat,1120.3,69526.4,71463.200081,1903.241946
17353,DPS-MCOMSPS,instances/sc2020/LABS_n038_goal002,unsat,1170.1,66755.1,74430.815956,7645.792571
17354,DPS-MCOMSPS,instances/sc2020/sted2_0x0_n219-342,sat,721.4,44981.2,45711.946497,741.179776
